temperature,model,decoder,parameter,word_any_wcs,word_all_wcs,covered_words_any,covered_words_all,total_words,covered_contexts,total_contexts,audit_path
1.0,google/gemma-3-12b-it,top_k,1.0,0.56,0.02,56,2,100,127,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,2.0,0.57,0.02,57,2,100,138,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,3.0,0.61,0.04,61,4,100,150,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,4.0,0.62,0.04,62,4,100,162,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,5.0,0.64,0.05,64,5,100,169,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,6.0,0.67,0.05,67,5,100,177,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,7.0,0.7,0.06,70,6,100,183,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,8.0,0.71,0.06,71,6,100,189,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,9.0,0.73,0.06,73,6,100,199,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,10.0,0.74,0.06,74,6,100,202,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,11.0,0.74,0.06,74,6,100,207,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,12.0,0.74,0.07,74,7,100,209,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,13.0,0.74,0.07,74,7,100,211,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,14.0,0.74,0.07,74,7,100,215,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,15.0,0.75,0.08,75,8,100,218,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,16.0,0.76,0.08,76,8,100,221,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,17.0,0.76,0.08,76,8,100,223,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,18.0,0.76,0.08,76,8,100,226,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,19.0,0.76,0.1,76,10,100,230,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,20.0,0.76,0.11,76,11,100,232,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.5,0.14,0.0,14,0,100,20,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.55,0.19,0.0,19,0,100,26,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.6,0.2,0.0,20,0,100,29,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.65,0.24,0.0,24,0,100,36,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.7,0.31,0.0,31,0,100,51,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.75,0.34,0.0,34,0,100,56,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.8,0.37,0.0,37,0,100,67,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.85,0.41,0.0,41,0,100,73,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.9,0.51,0.0,51,0,100,97,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.95,0.59,0.02,59,2,100,127,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.99,0.82,0.05,82,5,100,222,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.01,0.68,0.05,68,5,100,185,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.02,0.65,0.05,65,5,100,174,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.03,0.65,0.04,65,4,100,167,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.04,0.65,0.04,65,4,100,165,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.05,0.64,0.04,64,4,100,159,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.06,0.64,0.03,64,3,100,157,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.07,0.64,0.03,64,3,100,154,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.08,0.63,0.03,63,3,100,153,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.09,0.62,0.03,62,3,100,151,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.1,0.62,0.03,62,3,100,150,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,1.0,0.56,0.02,56,2,100,127,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,2.0,0.57,0.02,57,2,100,138,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,3.0,0.61,0.04,61,4,100,150,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,4.0,0.62,0.04,62,4,100,162,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,5.0,0.64,0.05,64,5,100,169,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,6.0,0.67,0.05,67,5,100,177,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,7.0,0.7,0.06,70,6,100,183,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,8.0,0.71,0.06,71,6,100,189,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,9.0,0.73,0.06,73,6,100,199,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,10.0,0.74,0.06,74,6,100,202,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,11.0,0.74,0.06,74,6,100,207,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,12.0,0.74,0.07,74,7,100,209,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,13.0,0.74,0.07,74,7,100,211,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,14.0,0.74,0.07,74,7,100,215,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,15.0,0.75,0.08,75,8,100,218,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,16.0,0.76,0.08,76,8,100,221,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,17.0,0.76,0.08,76,8,100,223,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,18.0,0.76,0.08,76,8,100,226,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,19.0,0.76,0.1,76,10,100,230,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,20.0,0.76,0.11,76,11,100,232,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.5,0.52,0.01,52,1,100,98,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.55,0.57,0.02,57,2,100,115,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.6,0.59,0.02,59,2,100,121,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.65,0.65,0.02,65,2,100,141,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.7,0.69,0.02,69,2,100,161,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.75,0.74,0.04,74,4,100,192,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.8,0.78,0.06,78,6,100,214,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.85,0.86,0.1,86,10,100,258,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.9,0.94,0.15,94,15,100,302,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.95,0.98,0.24,98,24,100,348,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.99,1.0,0.48,100,48,100,412,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.01,0.75,0.11,75,11,100,236,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.02,0.73,0.07,73,7,100,215,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.03,0.72,0.06,72,6,100,204,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.04,0.71,0.05,71,5,100,193,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.05,0.67,0.05,67,5,100,183,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.06,0.66,0.05,66,5,100,178,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.07,0.65,0.05,65,5,100,174,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.08,0.65,0.04,65,4,100,171,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.09,0.65,0.04,65,4,100,167,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.1,0.65,0.04,65,4,100,166,500,results/taylorswift_100x5_multi_t/t1p5/audit.gemma3-12b-it.jsonl
0.7,google/gemma-3-12b-pt,top_k,1.0,0.52,0.01,52,1,100,112,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,2.0,0.55,0.01,55,1,100,128,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,3.0,0.58,0.01,58,1,100,137,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,4.0,0.59,0.02,59,2,100,147,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,5.0,0.61,0.02,61,2,100,151,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,6.0,0.63,0.04,63,4,100,156,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,7.0,0.64,0.04,64,4,100,160,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,8.0,0.64,0.04,64,4,100,164,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,9.0,0.65,0.04,65,4,100,166,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,10.0,0.66,0.04,66,4,100,173,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,11.0,0.68,0.04,68,4,100,179,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,12.0,0.69,0.05,69,5,100,187,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,13.0,0.7,0.05,70,5,100,191,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,14.0,0.7,0.05,70,5,100,192,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,15.0,0.7,0.05,70,5,100,194,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,16.0,0.7,0.05,70,5,100,198,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,17.0,0.7,0.05,70,5,100,199,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,18.0,0.7,0.06,70,6,100,201,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,19.0,0.7,0.06,70,6,100,201,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,20.0,0.7,0.06,70,6,100,202,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_p,0.5,0.03,0.0,3,0,100,5,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_p,0.55,0.03,0.0,3,0,100,5,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_p,0.6,0.04,0.0,4,0,100,6,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_p,0.65,0.05,0.0,5,0,100,7,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_p,0.7,0.06,0.0,6,0,100,8,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_p,0.75,0.1,0.0,10,0,100,13,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_p,0.8,0.14,0.0,14,0,100,20,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_p,0.85,0.16,0.0,16,0,100,24,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_p,0.9,0.19,0.0,19,0,100,28,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_p,0.95,0.25,0.0,25,0,100,42,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_p,0.99,0.45,0.02,45,2,100,96,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,min_p,0.01,0.59,0.02,59,2,100,150,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,min_p,0.02,0.58,0.02,58,2,100,144,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,min_p,0.03,0.57,0.02,57,2,100,140,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,min_p,0.04,0.57,0.02,57,2,100,140,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,min_p,0.05,0.55,0.02,55,2,100,131,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,min_p,0.06,0.55,0.01,55,1,100,130,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,min_p,0.07,0.54,0.01,54,1,100,127,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,min_p,0.08,0.54,0.01,54,1,100,127,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,min_p,0.09,0.54,0.01,54,1,100,126,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,min_p,0.1,0.54,0.01,54,1,100,125,500,results/taylorswift_100x5_multi_t/t0p7/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,1.0,0.52,0.01,52,1,100,112,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,2.0,0.55,0.01,55,1,100,128,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,3.0,0.58,0.01,58,1,100,137,500,results/taylorswift_100x5_multi_t/t1/audit.gemma3-12b-base.jsonl
