temperature,model,decoder,parameter,word_any_wcs,word_all_wcs,covered_words_any,covered_words_all,total_words,covered_contexts,total_contexts,audit_path
0.7,google/gemma-3-12b-it,top_p,0.75,0.11,0.0,11,0,100,11,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-it.jsonl
0.7,google/gemma-3-12b-it,top_p,0.8,0.13,0.0,13,0,100,14,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-it.jsonl
0.7,google/gemma-3-12b-it,top_p,0.85,0.14,0.0,14,0,100,20,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-it.jsonl
0.7,google/gemma-3-12b-it,top_p,0.9,0.18,0.0,18,0,100,26,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-it.jsonl
0.7,google/gemma-3-12b-it,top_p,0.95,0.24,0.0,24,0,100,38,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-it.jsonl
0.7,google/gemma-3-12b-it,top_p,0.99,0.45,0.0,45,0,100,81,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-it.jsonl
0.7,google/gemma-3-12b-it,min_p,0.01,0.38,0.0,38,0,100,59,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-it.jsonl
0.7,google/gemma-3-12b-it,min_p,0.02,0.29,0.0,29,0,100,47,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-it.jsonl
0.7,google/gemma-3-12b-it,min_p,0.03,0.29,0.0,29,0,100,40,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-it.jsonl
0.7,google/gemma-3-12b-it,min_p,0.04,0.27,0.0,27,0,100,38,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-it.jsonl
0.7,google/gemma-3-12b-it,min_p,0.05,0.26,0.0,26,0,100,36,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-it.jsonl
0.7,google/gemma-3-12b-it,min_p,0.06,0.26,0.0,26,0,100,36,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-it.jsonl
0.7,google/gemma-3-12b-it,min_p,0.07,0.26,0.0,26,0,100,36,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-it.jsonl
0.7,google/gemma-3-12b-it,min_p,0.08,0.26,0.0,26,0,100,36,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-it.jsonl
0.7,google/gemma-3-12b-it,min_p,0.09,0.26,0.0,26,0,100,36,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-it.jsonl
0.7,google/gemma-3-12b-it,min_p,0.1,0.26,0.0,26,0,100,36,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,1.0,0.11,0.0,11,0,100,13,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,2.0,0.22,0.0,22,0,100,28,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,3.0,0.25,0.0,25,0,100,35,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,4.0,0.35,0.0,35,0,100,51,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,5.0,0.36,0.0,36,0,100,62,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,6.0,0.37,0.0,37,0,100,68,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,7.0,0.41,0.0,41,0,100,79,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,8.0,0.42,0.0,42,0,100,82,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,9.0,0.43,0.0,43,0,100,87,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,10.0,0.45,0.0,45,0,100,91,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,11.0,0.47,0.0,47,0,100,94,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,12.0,0.49,0.0,49,0,100,103,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,13.0,0.52,0.0,52,0,100,111,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,14.0,0.55,0.0,55,0,100,117,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,15.0,0.56,0.0,56,0,100,121,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,16.0,0.56,0.0,56,0,100,124,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,17.0,0.58,0.0,58,0,100,132,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,18.0,0.58,0.0,58,0,100,133,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,19.0,0.58,0.0,58,0,100,136,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,20.0,0.59,0.0,59,0,100,137,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.5,0.11,0.0,11,0,100,12,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.55,0.13,0.0,13,0,100,17,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.6,0.17,0.0,17,0,100,24,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.65,0.19,0.0,19,0,100,27,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.7,0.2,0.0,20,0,100,30,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.75,0.21,0.0,21,0,100,37,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.8,0.29,0.0,29,0,100,51,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.85,0.37,0.0,37,0,100,63,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.9,0.46,0.0,46,0,100,86,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.95,0.65,0.0,65,0,100,137,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.99,0.88,0.0,88,0,100,246,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.01,0.53,0.0,53,0,100,103,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.02,0.42,0.0,42,0,100,76,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.03,0.41,0.0,41,0,100,67,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.04,0.38,0.0,38,0,100,59,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.05,0.33,0.0,33,0,100,51,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.06,0.3,0.0,30,0,100,48,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.07,0.29,0.0,29,0,100,46,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.08,0.29,0.0,29,0,100,43,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.09,0.27,0.0,27,0,100,38,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.1,0.27,0.0,27,0,100,38,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,1.0,0.11,0.0,11,0,100,13,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,2.0,0.22,0.0,22,0,100,28,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,3.0,0.25,0.0,25,0,100,35,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,4.0,0.35,0.0,35,0,100,51,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,5.0,0.36,0.0,36,0,100,62,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,6.0,0.37,0.0,37,0,100,68,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,7.0,0.41,0.0,41,0,100,79,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,8.0,0.42,0.0,42,0,100,82,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,9.0,0.43,0.0,43,0,100,87,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,10.0,0.45,0.0,45,0,100,91,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,11.0,0.47,0.0,47,0,100,94,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,12.0,0.49,0.0,49,0,100,103,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,13.0,0.52,0.0,52,0,100,111,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,14.0,0.55,0.0,55,0,100,117,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,15.0,0.56,0.0,56,0,100,121,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,16.0,0.56,0.0,56,0,100,124,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,17.0,0.58,0.0,58,0,100,132,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,18.0,0.58,0.0,58,0,100,133,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,19.0,0.58,0.0,58,0,100,136,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_k,20.0,0.59,0.0,59,0,100,137,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.5,0.55,0.0,55,0,100,104,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.55,0.63,0.0,63,0,100,121,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.6,0.69,0.0,69,0,100,144,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.65,0.73,0.0,73,0,100,165,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.7,0.76,0.0,76,0,100,185,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.75,0.8,0.0,80,0,100,203,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.8,0.88,0.0,88,0,100,238,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.85,0.91,0.0,91,0,100,279,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.9,0.97,0.0,97,0,100,352,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.95,1.0,0.0,100,0,100,425,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,top_p,0.99,1.0,0.02,100,2,100,565,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.01,0.77,0.0,77,0,100,191,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.02,0.67,0.0,67,0,100,147,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.03,0.6,0.0,60,0,100,123,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.04,0.56,0.0,56,0,100,110,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.05,0.48,0.0,48,0,100,92,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.06,0.46,0.0,46,0,100,86,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.07,0.43,0.0,43,0,100,78,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.08,0.42,0.0,42,0,100,73,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.09,0.41,0.0,41,0,100,67,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
1.5,google/gemma-3-12b-it,min_p,0.1,0.4,0.0,40,0,100,66,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t1p5/audit.gemma3-12b-it.jsonl
0.7,google/gemma-3-12b-pt,top_k,1.0,0.1,0.0,10,0,100,12,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,2.0,0.13,0.0,13,0,100,16,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,3.0,0.19,0.0,19,0,100,22,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,4.0,0.25,0.0,25,0,100,33,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,5.0,0.29,0.0,29,0,100,38,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,6.0,0.31,0.0,31,0,100,46,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,7.0,0.33,0.0,33,0,100,49,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,8.0,0.33,0.0,33,0,100,54,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,9.0,0.35,0.0,35,0,100,57,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,10.0,0.38,0.0,38,0,100,61,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-base.jsonl
0.7,google/gemma-3-12b-pt,top_k,11.0,0.38,0.0,38,0,100,63,1000,/home/jovyan/WCS/WCS/results/spanish_gutenberg_100x10_multi_t/t0p7/audit.gemma3-12b-base.jsonl
